time,temperature,humidity,precipitation (inch),rain (inch),snowfall (inch),snow_depth (ft),wind_speed_10m (km/h),cloud_cover,kWh,school_factor,kWh_adjusted,hour,day_of_week
3/13/2025 6:00,38.9,46,0,0,0,0.427,0.6,0,21.78118473,0.75,16.33588855,6,3
3/13/2025 7:00,36.2,47,0,0,0,0.427,1.3,0,26.05100745984032,0.75,19.53825559488024,7,3
3/13/2025 8:00,30.9,54,0,0,0,0.427,4.7,0,37.86172849314784,1.15,28.39629636986088,8,3
3/13/2025 9:00,29.6,52,0,0,0,0.427,4.6,0,41.25279515696081,1.15,47.440714430504926,9,3
3/13/2025 10:00,29.4,50,0,0,0,0.427,3.8,0,41.94505720739129,1.15,48.236815788499975,10,3
3/13/2025 11:00,29.9,44,0,0,0,0.427,3.8,0,40.69359600018445,1.15,46.79763540021212,11,3
3/13/2025 12:00,30.4,44,0,0,0,0.427,3,0,37.70026434887666,1.15,43.35530400120816,12,3
3/13/2025 13:00,30,44,0,0,0,0.427,2.2,0,41.077131892905015,1.15,47.23870167684076,13,3
3/13/2025 14:00,29.3,43,0,0,0,0.427,1.8,0,40.65832914457431,1.15,46.75707851626045,14,3
3/13/2025 15:00,28.2,43,0,0,0,0.427,1.8,0,42.72517433325032,1.15,49.13395048323787,15,3
3/13/2025 16:00,27.6,40,0,0,0,0.427,1.7,0,44.17905676997928,1.15,50.805915285476175,16,3
3/13/2025 17:00,28,37,0,0,0,0.427,1.3,0,43.680199879250246,1.15,50.23222986113778,17,3
3/13/2025 18:00,28.4,36,0,0,0,0.427,0.8,0,41.53521770707835,1.15,31.15141328030877,18,3
3/13/2025 19:00,28.6,36,0,0,0,0.427,0.6,0,43.02746028885031,0.75,32.27059521663773,19,3
3/13/2025 20:00,30.2,35,0,0,0,0.427,0.6,0,38.94063708028474,0.75,29.20547781021355,20,3
3/13/2025 21:00,31,36,0,0,0,0.427,0.5,0,37.93727183,0.75,28.452953873103752,21,3
3/13/2025 22:00,35.8,38,0,0,0,0.427,0.8,0,27.350896224564888,0.75,20.513172168423665,22,3
3/13/2025 23:00,40.1,40,0,0,0,0.427,1.3,0,21.38907371428028,0.75,16.04180528571021,23,3
3/14/2025 0:00,41.3,40,0,0,0,0.394,2.2,17,20.63692657618484,0.75,15.47769493213863,0,4
3/14/2025 1:00,41.3,44,0,0,0,0.394,3.3,47,18.823347093353604,0.75,14.117510320015205,1,4
3/14/2025 2:00,41.9,44,0,0,0,0.361,4.2,47,19.59368279880549,0.75,14.695262099104117,2,4
3/14/2025 3:00,42.2,45,0,0,0,0.328,4.8,38,17.820285247530045,0.75,13.365213935647532,3,4
3/14/2025 4:00,42.4,45,0,0,0,0.328,5.2,43,17.39972042179843,0.75,13.049790316348822,4,4
3/14/2025 5:00,42.2,46,0,0,0,0.295,5.8,63,17.533930591669154,0.75,13.150447943751866,5,4
3/14/2025 6:00,41.2,52,0,0,0,0.295,5.3,45,18.60943338786951,0.75,13.957075040902131,6,4
3/14/2025 7:00,40,53,0,0,0,0.295,2.9,81,20.47195366978902,0.75,15.353965252341766,7,4
3/14/2025 8:00,38.4,47,0,0,0,0.295,1.2,87,23.360015620771005,1.15,17.520011715578253,8,4
3/14/2025 9:00,38,47,0,0,0,0.295,1.6,100,24.524316083278727,1.15,28.202963495770533,9,4
3/14/2025 10:00,36.8,52,0,0,0,0.295,2,99,28.68664556867804,1.15,32.989642403979744,10,4
3/14/2025 11:00,35.2,54,0,0,0,0.295,2.2,100,30.703231581158303,1.15,35.308716318332046,11,4
3/14/2025 12:00,34.5,51,0,0,0,0.295,3.2,62,31.794782078002576,1.15,36.56399938970296,12,4
3/14/2025 13:00,32.8,43,0,0,0,0.295,3.4,7,32.311444386441735,1.15,37.15816104440799,13,4
3/14/2025 14:00,32.1,43,0,0,0,0.295,2.7,38,34.581046429347985,1.15,39.76820339375018,14,4
3/14/2025 15:00,31.3,45,0,0,0,0.295,2.6,80,36.97441471019377,1.15,42.52057691672283,15,4
3/14/2025 16:00,31.5,45,0,0,0,0.295,1.7,100,39.761503635589605,1.15,45.72572918092804,16,4
3/14/2025 17:00,32.9,46,0,0,0,0.295,1.6,100,34.31463744258286,1.15,39.461833058970285,17,4
3/14/2025 18:00,33.3,50,0,0,0,0.295,3.5,100,32.21570435525468,1.15,24.16177826644101,18,4
3/14/2025 19:00,33.5,63,0,0,0,0.295,4.1,100,31.623953186198285,0.75,23.717964889648712,19,4
3/14/2025 20:00,32.9,70,0.004,0,0.028,0.295,3.7,82,32.13180488595245,0.75,24.098853664464336,20,4
3/14/2025 21:00,32,74,0.004,0,0.028,0.295,3.3,66,34.63796513388431,0.75,25.97847385041323,21,4
3/14/2025 22:00,34.8,76,0.004,0,0.028,0.295,2.8,86,29.15438446023998,0.75,21.865788345179983,22,4
3/14/2025 23:00,37.3,67,0,0,0,0.295,0.8,35,22.866757404480754,0.75,17.150068053360567,23,4
3/15/2025 0:00,37.5,63,0,0,0,0.262,3.2,13,27.526070760856484,0.6,16.51564245651389,0,5
3/15/2025 1:00,38.3,59,0,0,0,0.262,3.7,31,24.95451471104752,0.6,14.97270882662851,1,5
3/15/2025 2:00,39.2,56,0,0,0,0.262,4.8,53,22.425984335303703,0.6,13.45559060118222,2,5
3/15/2025 3:00,39.5,57,0,0,0,0.23,8.1,73,23.70164239048803,0.6,14.220985434292816,3,5
3/15/2025 4:00,39.2,61,0,0,0,0.23,7.7,70,23.34339001149548,0.6,14.006034006897288,4,5
3/15/2025 5:00,39.1,64,0,0,0,0.197,11.8,100,21.09720143641536,0.6,12.658320861849216,5,5
3/15/2025 6:00,36,80,0,0,0,0.197,7.6,93,28.26484888,0.6,16.95890932763448,6,5
3/15/2025 7:00,34,84,0,0,0,0.197,4,40,31.21654420037628,0.6,18.729926520225767,7,5
3/15/2025 8:00,31,84,0,0,0,0.197,6,60,38.71316922542501,1.15,23.227901535255008,8,5
3/15/2025 9:00,30,88,0,0,0,0.197,5,42,40.52159676108026,1.15,24.31295805664816,9,5
3/15/2025 10:00,29.5,87,0,0,0,0.197,5.9,34,40.03348436725077,1.15,24.020090620350462,10,5
3/15/2025 11:00,28.2,86,0,0,0,0.197,6.6,22,44.31515609335078,1.15,26.589093656010466,11,5
3/15/2025 12:00,27.8,83,0,0,0,0.197,5.5,6,45.13667488074192,1.15,27.08200492844515,12,5
3/15/2025 13:00,28,79,0,0,0,0.23,5.4,2,41.84883070738357,1.15,25.10929842443014,13,5
3/15/2025 14:00,27.2,76,0,0,0,0.23,4.7,17,44.29784172476552,1.15,26.57870503485931,14,5
3/15/2025 15:00,27.9,73,0,0,0,0.23,3.5,98,42.44156797938409,1.15,25.464940787630454,15,5
3/15/2025 16:00,27.7,75,0.016,0,0.11,0.23,4,73,45.08700168543242,1.15,27.05220101125945,16,5
3/15/2025 17:00,27.6,77,0,0,0,0.23,4.8,68,43.82224069815979,1.15,26.293344418895877,17,5
3/15/2025 18:00,26,79,0,0,0,0.23,5.2,99,48.12049174804437,1.15,28.872295048826626,18,5
3/15/2025 19:00,26.9,80,0.004,0,0.028,0.23,4.4,34,46.54701225550391,0.6,27.928207353302344,19,5
3/15/2025 20:00,27.3,80,0.004,0,0.028,0.23,4.7,95,45.48716040748765,0.6,27.29229624449259,20,5
3/15/2025 21:00,28.4,87,0,0,0,0.23,4.8,46,44.89761991977132,0.6,26.938571951862794,21,5
3/15/2025 22:00,31,84,0,0,0,0.23,8.4,0,36.40321347750995,0.6,21.84192808650597,22,5
3/15/2025 23:00,33.7,77,0,0,0,0.23,10,0,31.07714289658268,0.6,18.646285737949608,23,5
3/16/2025 0:00,35.2,72,0,0,0,0.23,10,0,28.916306510954826,0.6,17.349783906572895,0,6
3/16/2025 1:00,37.5,60,0,0,0,0.197,7.6,0,25.62104600947228,0.6,15.372627605683368,1,6
3/16/2025 2:00,39.3,48,0,0,0,0.197,7.3,0,21.44676118,0.6,12.86805670559682,2,6
3/16/2025 3:00,40,47,0,0,0,0.197,8.7,0,20.632587209392906,0.6,12.379552325635744,3,6
3/16/2025 4:00,39.9,49,0,0,0,0.164,6.8,0,20.645179872445045,0.6,12.387107923467026,4,6
3/16/2025 5:00,39.6,49,0,0,0,0.164,4.3,0,21.91465114209748,0.6,13.148790685258488,5,6
3/16/2025 6:00,39.2,50,0,0,0,0.164,3.4,0,21.21357214,0.6,12.72814328373864,6,6
3/16/2025 7:00,36.7,52,0,0,0,0.164,1.3,0,26.20074745,0.6,15.720448469190838,7,6
3/16/2025 8:00,31.1,57,0,0,0,0.164,2.5,0,36.41881443174411,1.15,21.851288659046464,8,6
3/16/2025 9:00,30.3,55,0,0,0,0.164,2.7,0,39.11995980533669,1.15,23.471975883202013,9,6
3/16/2025 10:00,30.9,50,0,0,0,0.164,3.1,0,37.1553875,1.15,22.293232497052376,10,6
3/16/2025 11:00,31.1,52,0,0,0,0.164,4.3,2,38.27595347724712,1.15,22.96557208634827,11,6
3/16/2025 12:00,30.7,53,0,0,0,0.164,5.2,3,37.53199836127254,1.15,22.51919901676353,12,6
3/16/2025 13:00,30.2,51,0,0,0,0.164,5.6,7,40.38545596432356,1.15,24.231273578594138,13,6
3/16/2025 14:00,30.1,50,0,0,0,0.164,5,17,38.93976674,1.15,23.363860041040738,14,6
3/16/2025 15:00,30.1,50,0,0,0,0.164,5.6,67,38.04992625,1.15,22.82995575274842,15,6
3/16/2025 16:00,31,48,0,0,0,0.164,4.9,100,37.80206483699262,1.15,22.68123890219557,16,6
3/16/2025 17:00,33.3,48,0,0,0,0.164,3.6,99,32.99804337329185,1.15,19.79882602397511,17,6
3/16/2025 18:00,34,49,0,0,0,0.164,3.1,98,31.751968073668404,1.15,19.05118084420104,18,6
3/16/2025 19:00,33.1,48,0,0,0,0.164,2.2,1,32.04197909397866,0.6,19.22518746,19,6
3/16/2025 20:00,36.1,44,0,0,0,0.164,0.8,21,28.08532656564112,0.6,16.851195939384674,20,6
3/16/2025 21:00,35.3,45,0,0,0,0.164,0.6,0,29.56028105656205,0.6,17.73616863393723,21,6
3/16/2025 22:00,39.1,47,0,0,0,0.164,1,0,22.41078377819113,0.6,13.44647026691468,22,6
3/16/2025 23:00,42.4,37,0,0,0,0.164,0.4,0,16.157677001178026,0.6,9.694606200706817,23,6
3/17/2025 0:00,43.3,37,0,0,0,0.164,2.2,0,15.34816059746853,0.75,11.511120448101398,0,0
3/17/2025 1:00,44.5,37,0,0,0,0.131,3.9,0,15.564167247914796,0.75,11.673125435936097,1,0
3/17/2025 2:00,45.6,35,0,0,0,0.131,4.8,0,13.062246048794885,0.75,9.796684536596164,2,0
3/17/2025 3:00,46.3,36,0,0,0,0.131,8.8,0,14.53776378844179,0.75,10.903322841331342,3,0
3/17/2025 4:00,47,35,0,0,0,0.098,10.5,5,12.313424474908826,0.75,9.235068356,4,0
3/17/2025 5:00,47.1,34,0,0,0,0.098,11.3,4,12.690363867427893,0.75,9.517772901,5,0
3/17/2025 6:00,46.4,36,0,0,0,0.098,10.8,0,13.260115672155449,0.75,9.945086754116586,6,0
3/17/2025 7:00,43.6,50,0,0,0,0.098,4.2,0,15.28496024806389,0.75,11.463720186047915,7,0
3/17/2025 8:00,36.3,59,0,0,0,0.098,4.3,0,25.65374918,1.15,19.24031188,8,0
3/17/2025 9:00,35.4,57,0,0,0,0.098,6.1,0,28.94750265460116,1.15,33.28962805279133,9,0
3/17/2025 10:00,36.4,49,0,0,0,0.098,4.2,0,25.891538814215373,1.15,29.77526963634768,10,0
3/17/2025 11:00,37.8,43,0,0,0,0.098,4,0,23.80877037282872,1.15,27.38008592875303,11,0
3/17/2025 12:00,38.1,41,0,0,0,0.098,2.4,0,24.09772423923183,1.15,27.712382875116603,12,0
3/17/2025 13:00,36.5,44,0,0,0,0.098,3.3,0,26.71025603208046,1.15,30.716794436892524,13,0
3/17/2025 14:00,36,45,0,0,0,0.098,3.7,0,26.23237447179371,1.15,30.167230642562767,14,0
3/17/2025 15:00,36,46,0,0,0,0.098,4.1,0,27.97842172888961,1.15,32.17518498822305,15,0
3/17/2025 16:00,36,46,0,0,0,0.098,4.5,0,26.85911210328824,1.15,30.887978918781474,16,0
3/17/2025 17:00,36,46,0,0,0,0.098,4.6,0,25.79657164187464,1.15,29.66605738815583,17,0
3/17/2025 18:00,36,47,0,0,0,0.098,4,0,27.96617942204212,1.15,20.97463456653159,18,0
3/17/2025 19:00,36.4,45,0,0,0,0.098,3.7,0,24.77792559278595,0.75,18.583444194589465,19,0
3/17/2025 20:00,38.8,41,0,0,0,0.098,4.3,0,21.448117470354585,0.75,16.086088102765938,20,0
3/17/2025 21:00,41.6,38,0,0,0,0.098,4.3,0,17.27474491807843,0.75,12.956058688558825,21,0
3/17/2025 22:00,46.3,36,0,0,0,0.098,7.8,0,13.28427017931206,0.75,9.963202634484045,22,0
3/17/2025 23:00,50.5,26,0,0,0,0.098,7.6,0,7.923060797438758,0.75,5.942295598079069,23,0
3/18/2025 0:00,53.5,21,0,0,0,0.066,5,0,7.064651035,0.75,5.298488276213588,0,1
3/18/2025 1:00,53.6,24,0,0,0,0.066,2,0,7.387562939886271,0.75,5.540672204914703,1,1
3/18/2025 2:00,54.5,26,0,0,0,0.066,0.3,0,4.783315584,0.75,3.5874866881806757,2,1
3/18/2025 3:00,54.9,26,0,0,0,0.066,0.9,0,3.784266413139459,0.75,2.8381998098545944,3,1
3/18/2025 4:00,54.8,27,0,0,0,0.066,1.7,0,4.131311638756501,0.75,3.098483729067376,4,1
3/18/2025 5:00,53.6,34,0,0,0,0.033,6.6,0,6.92588953,0.75,5.194417148,5,1
3/18/2025 6:00,51.4,42,0,0,0,0.033,11.4,0,6.798279773726413,0.75,5.098709830294809,6,1
3/18/2025 7:00,47.3,50,0,0,0,0.033,11.7,0,8.136273059916261,0.75,6.102204794937196,7,1
3/18/2025 8:00,41.8,53,0,0,0,0.033,16.5,0,19.12279558718705,1.15,14.342096690390289,8,1
3/18/2025 9:00,39.7,53,0,0,0,0.033,17.5,0,21.99111794,1.15,25.289785625715638,9,1
3/18/2025 10:00,38.4,49,0,0,0,0.033,15.7,0,23.100047749450347,1.15,26.565054911867897,10,1
3/18/2025 11:00,38.3,44,0,0,0,0.033,14,0,24.67269786318324,1.15,28.373602542660727,11,1
3/18/2025 12:00,38.9,38,0,0,0,0.033,11.4,0,23.005309109581475,1.15,26.456105476018696,12,1
3/18/2025 13:00,39,37,0,0,0,0.033,9,0,24.262867187938863,1.15,27.90229726612969,13,1
3/18/2025 14:00,38.8,36,0,0,0,0.033,8.6,0,23.78516775281887,1.15,27.35294292,14,1
3/18/2025 15:00,39.1,33,0,0,0,0.033,9.1,0,21.756098827360365,1.15,25.01951365146442,15,1
3/18/2025 16:00,39.6,29,0,0,0,0.033,10.5,0,21.967074402230427,1.15,25.26213556256499,16,1
3/18/2025 17:00,39.9,26,0,0,0,0.033,11.9,0,21.70829456668407,1.15,24.96453875168668,17,1
3/18/2025 18:00,40.5,24,0,0,0,0.033,12.6,0,18.23013025,1.15,13.672597685718674,18,1
3/18/2025 19:00,41.1,23,0,0,0,0.033,13.2,0,19.25448330073421,0.75,14.44086247555066,19,1
3/18/2025 20:00,41.6,24,0,0,0,0.033,13.1,0,19.678689906489577,0.75,14.759017429867182,20,1
3/18/2025 21:00,44.1,25,0,0,0,0.033,15.6,0,12.931191622767622,0.75,9.698393717075716,21,1
3/18/2025 22:00,51.4,21,0,0,0,0.033,17.9,0,7.946029252122535,0.75,5.959521939091901,22,1
3/18/2025 23:00,56.5,15,0,0,0,0.033,19.6,0,4.535789900267131,0.75,3.4018424252003485,23,1
3/19/2025 0:00,58.7,12,0,0,0,0.033,20.1,0,3.176317405299532,0.75,2.3822380539746493,0,2
3/19/2025 1:00,60.3,11,0,0,0,0.033,19.8,0,4.831418466564289,0.75,3.623563849923217,1,2
3/19/2025 2:00,61.2,11,0,0,0,0.033,20,0,1.7189221957451375,0.75,1.2891916468088531,2,2
3/19/2025 3:00,61.8,11,0,0,0,0.033,17.8,0,2.743132028863091,0.75,2.0573490216473185,3,2
3/19/2025 4:00,61.7,11,0,0,0,0.033,14.7,0,1.4518156618425218,0.75,1.0888617463818913,4,2
3/19/2025 5:00,60.8,11,0,0,0,0.033,11.3,0,3.34734118,0.75,2.5105058850373503,5,2
3/19/2025 6:00,59,13,0,0,0,0.033,9.9,0,4.004265555319619,0.75,3.003199166489714,6,2
3/19/2025 7:00,53.6,34,0,0,0,0.033,5,0,4.964420193687896,0.75,3.7233151452659214,7,2
3/19/2025 8:00,45.9,29,0,0,0,0.033,11.4,0,12.211307554796583,1.15,9.158480666097438,8,2
3/19/2025 9:00,42.2,27,0,0,0,0.033,11.9,0,16.410846624864845,1.15,18.87247361859457,9,2
3/19/2025 10:00,40.7,29,0,0,0,0.033,11.3,0,18.99958069,1.15,21.849517790464805,10,2
3/19/2025 11:00,40.3,28,0,0,0,0.033,10.6,0,19.70561098850086,1.15,22.66145263677599,11,2
3/19/2025 12:00,40.3,28,0,0,0,0.033,9.8,0,20.368214607341244,1.15,23.423446798442427,12,2
3/19/2025 13:00,41,26,0,0,0,0.033,9.4,0,19.471759045953696,1.15,22.39252290284675,13,2
3/19/2025 14:00,41.4,24,0,0,0,0.033,9.1,0,19.808547336075225,1.15,22.77982943648651,14,2
3/19/2025 15:00,41.5,23,0,0,0,0.033,9.2,0,20.116579908850994,1.15,23.13406689517864,15,2
3/19/2025 16:00,40.7,22,0,0,0,0.033,8.6,0,21.98592119465602,1.15,25.28380937385442,16,2
3/19/2025 17:00,40.1,23,0,0,0,0.033,7.7,0,19.734664339394044,1.15,22.694863990303148,17,2
3/19/2025 18:00,39.9,22,0,0,0,0.033,6.9,0,20.65689503892133,1.15,15.492671279190995,18,2
3/19/2025 19:00,39.8,21,0,0,0,0.033,6,0,22.427934106710104,0.75,16.82095058003258,19,2
3/19/2025 20:00,39.9,21,0,0,0,0.033,6.4,0,21.172840558365344,0.75,15.879630418774008,20,2
3/19/2025 21:00,42.1,25,0,0,0,0.033,5.8,0,19.321343604459685,0.75,14.491007703344764,21,2
3/19/2025 22:00,48.4,30,0,0,0,0.033,6.7,0,9.818574313317525,0.75,7.363930734988143,22,2
3/19/2025 23:00,55,21,0,0,0,0.033,6.3,0,5.279914839652617,0.75,3.959936129739463,23,2
3/20/2025 0:00,57.3,17,0,0,0,0,8,0,3.1946420125503723,0.75,2.3959815094127794,0,3
3/20/2025 1:00,59.3,14,0,0,0,0,11.1,0,2.3577584366365096,0.75,1.7683188274773822,1,3
3/20/2025 2:00,60.6,13,0,0,0,0,11.9,0,1.0550625640488374,0.75,0.791296923,2,3
3/20/2025 3:00,61.1,13,0,0,0,0,11.9,0,1.3409985537814324,0.75,1.0057489153360744,3,3
3/20/2025 4:00,61,13,0,0,0,0,12.2,0,4.028302428709591,0.75,3.021226821532194,4,3
3/20/2025 5:00,60.3,14,0,0,0,0,13.2,0,1.5499116250724565,0.75,1.1624337188043423,5,3
3/20/2025 6:00,58.4,16,0,0,0,0,13.5,0,1.932660855331564,0.75,1.449495641498673,6,3
3/20/2025 7:00,53.7,35,0,0,0,0,6.6,0,4.529111847496578,0.75,3.3968338856224336,7,3
3/20/2025 8:00,48,36,0,0,0,0,3.4,0,11.58878205847562,1.15,8.691586543856715,8,3
3/20/2025 9:00,44.1,37,0,0,0,0,4.6,0,15.441661827392794,1.15,17.757911101501712,9,3
3/20/2025 10:00,43.2,36,0,0,0,0,3.6,0,16.476961820223977,1.15,18.94850609325757,10,3
3/20/2025 11:00,44.3,33,0,0,0,0,5.2,0,13.625625107192976,1.15,15.66946887327192,11,3
3/20/2025 12:00,43.2,30,0,0,0,0,4.9,0,16.510364775582683,1.15,18.986919491920084,12,3
3/20/2025 13:00,41.6,29,0,0,0,0,5.2,0,16.914806870342602,1.15,19.45202790089399,13,3
3/20/2025 14:00,40.9,27,0,0,0,0,4.9,0,19.77395999989732,1.15,22.74005399988192,14,3
3/20/2025 15:00,41,27,0,0,0,0,5.2,0,19.95502153111908,1.15,22.94827476078694,15,3
3/20/2025 16:00,40.8,27,0,0,0,0,4.6,0,19.574974304038967,1.15,22.51122044964481,16,3
3/20/2025 17:00,40.5,28,0,0,0,0,4.4,0,20.747604919610133,1.15,23.85974565755165,17,3
3/20/2025 18:00,40.2,28,0,0,0,0,4.6,0,20.441438935755947,1.15,15.33107920181696,18,3
3/20/2025 19:00,40,29,0,0,0,0,4.5,0,22.84152528448337,0.75,17.13114396336253,19,3
3/20/2025 20:00,40.6,26,0,0,0,0,4.5,0,18.849098294628863,0.75,14.136823720971648,20,3
3/20/2025 21:00,44.6,27,0,0,0,0,6.9,0,16.120989052095887,0.75,12.090741789071917,21,3
3/20/2025 22:00,50.7,27,0,0,0,0,7.6,0,7.788384184819257,0.75,5.841288138614443,22,3
3/20/2025 23:00,54.6,22,0,0,0,0,4.1,4,5.398598699,0.75,4.048949024478031,23,3
3/21/2025 0:00,56.4,21,0,0,0,0,6.9,1,3.903487080078988,0.75,2.927615310059241,0,4
3/21/2025 1:00,58.1,17,0,0,0,0,9.7,8,3.980665047944656,0.75,2.985498785958492,1,4
3/21/2025 2:00,59.3,15,0,0,0,0,12.4,0,2.1118438730832065,0.75,1.583882904812405,2,4
3/21/2025 3:00,60,15,0,0,0,0,13.4,0,2.2346470803233247,0.75,1.6759853102424935,3,4
3/21/2025 4:00,60.3,15,0,0,0,0,12.5,0,0.5,0.75,0.5,4,4
3/21/2025 5:00,60,15,0,0,0,0,10.6,11,2.093648924,0.75,1.5702366931506295,5,4
3/21/2025 6:00,59,16,0,0,0,0,6.3,100,3.919428211286628,0.75,2.939571158464971,6,4
3/21/2025 7:00,56.1,37,0,0,0,0,0.9,5,4.714227556652608,0.75,3.535670667489456,7,4
3/21/2025 8:00,48.4,32,0,0,0,0,2.4,18,11.08520308778739,1.15,8.313902315840542,8,4
3/21/2025 9:00,44.6,27,0,0,0,0,4.4,4,14.44754512213704,1.15,16.614676890457595,9,4
3/21/2025 10:00,44.9,23,0,0,0,0,4.4,80,13.636129358479316,1.15,15.681548762251213,10,4
3/21/2025 11:00,45.8,20,0,0,0,0,7,98,13.411488254439565,1.15,15.423211492605498,11,4
3/21/2025 12:00,46,19,0,0,0,0,7.2,99,12.381100439103149,1.15,14.23826550496862,12,4
3/21/2025 13:00,44.3,22,0,0,0,0,6.8,28,14.028567009832637,1.15,16.13285206130753,13,4
3/21/2025 14:00,43.9,24,0,0,0,0,5.6,86,15.78542716619586,1.15,18.15324124112524,14,4
3/21/2025 15:00,44.3,24,0,0,0,0,5.2,67,14.470438873273292,1.15,16.641004704264283,15,4
3/21/2025 16:00,44.2,25,0,0,0,0,4.9,98,15.52834575527366,1.15,17.857597618564707,16,4
3/21/2025 17:00,45.2,24,0,0,0,0,3.4,100,15.326506718054894,1.15,17.625482725763128,17,4
3/21/2025 18:00,44.9,25,0,0,0,0,4.4,98,14.399587138467504,1.15,10.799690353850629,18,4
3/21/2025 19:00,45.5,25,0,0,0,0,4.8,100,13.610598444526651,0.75,10.207948833394989,19,4
3/21/2025 20:00,46.6,37,0,0,0,0,8.5,100,11.194389216300634,0.75,8.395791912225475,20,4
3/21/2025 21:00,48.5,32,0,0,0,0,5.9,100,9.284699758373456,0.75,6.963524818780092,21,4
3/21/2025 22:00,52.9,32,0,0,0,0,4.7,98,7.814529141688703,0.75,5.860896856266527,22,4
3/21/2025 23:00,55.6,28,0,0,0,0,12,100,4.617991874220147,0.75,3.463493906,23,4
3/22/2025 0:00,59,26,0,0,0,0,13.3,100,4.528295249,0.6,2.716977149536716,0,5
3/22/2025 1:00,62.1,24,0,0,0,0,10.5,100,2.3226763253128304,0.6,1.393605795187698,1,5
3/22/2025 2:00,62.7,24,0,0,0,0,10.8,100,1.2710388110406003,0.6,0.7626232866243602,2,5
3/22/2025 3:00,64,25,0,0,0,0,14.4,100,0.5,0.6,0.5,3,5
3/22/2025 4:00,63.7,25,0,0,0,0,16.5,100,2.066887402663845,0.6,1.2401324415983068,4,5
3/22/2025 5:00,62.2,26,0,0,0,0,15.5,100,0.5,0.6,0.5,5,5
3/22/2025 6:00,60.1,30,0,0,0,0,14.5,100,3.808239013936224,0.6,2.2849434083617344,6,5
3/22/2025 7:00,57.2,39,0,0,0,0,12.1,100,3.5517864258686407,0.6,2.1310718555211845,7,5
3/22/2025 8:00,52.7,56,0,0,0,0,2.7,100,7.671107974667186,1.15,4.602664784800312,8,5
3/22/2025 9:00,51.1,49,0,0,0,0,1,100,6.923571272243372,1.15,4.154142763346023,9,5
3/22/2025 10:00,49,51,0,0,0,0,0.7,100,9.611910020613028,1.15,5.767146012367816,10,5
3/22/2025 11:00,47.3,52,0,0,0,0,2.3,100,11.276410272727531,1.15,6.765846163636518,11,5
3/22/2025 12:00,46.2,52,0,0,0,0,3.5,100,11.401243027707492,1.15,6.840745816624495,12,5
3/22/2025 13:00,46,50,0,0,0,0,6,90,13.437388867404255,1.15,8.062433320442553,13,5
3/22/2025 14:00,46.7,46,0,0,0,0,9.6,100,11.785791537963918,1.15,7.071474922778351,14,5
3/22/2025 15:00,47.2,43,0,0,0,0,12.1,97,11.628113988357486,1.15,6.976868393014491,15,5
3/22/2025 16:00,48.4,45,0.008,0.008,0,0,8.5,35,11.171962665701727,1.15,6.7031775994210365,16,5
3/22/2025 17:00,48.9,40,0,0,0,0,7.1,78,9.649632731,1.15,5.7897796388878495,17,5
3/22/2025 18:00,50.8,37,0,0,0,0,6.2,87,7.287530916079388,1.15,4.372518549647633,18,5
3/22/2025 19:00,48.2,41,0,0,0,0,1.3,37,12.232940879039417,0.6,7.339764527423649,19,5
3/22/2025 20:00,45.5,45,0,0,0,0,2.1,43,12.137150946379911,0.6,7.282290567827946,20,5
3/22/2025 21:00,47.3,48,0,0,0,0,4.2,32,10.534401413089949,0.6,6.320640847853969,21,5
3/22/2025 22:00,52.5,46,0,0,0,0,7.2,26,7.379802636696429,0.6,4.427881582017857,22,5
3/22/2025 23:00,56.6,35,0,0,0,0,6.3,79,5.188842793945829,0.6,3.1133056763674976,23,5
3/23/2025 0:00,58.1,34,0,0,0,0,6.1,42,3.5000231344984445,0.6,2.1000138806990667,0,6
3/23/2025 1:00,59.9,34,0,0,0,0,9.6,45,2.541427144065994,0.6,1.5248562864395965,1,6
3/23/2025 2:00,61.5,34,0,0,0,0,10.1,15,3.7297834453631262,0.6,2.237870067217876,2,6
3/23/2025 3:00,62.4,35,0,0,0,0,10,49,2.126549695111515,0.6,1.275929817066909,3,6
3/23/2025 4:00,61.7,39,0,0,0,0,11.1,9,3.3116489809284126,0.6,1.9869893885570475,4,6
3/23/2025 5:00,60.1,45,0,0,0,0,14.2,41,2.3908441110477985,0.6,1.434506466628679,5,6
3/23/2025 6:00,58.8,48,0,0,0,0,13.7,97,5.292260604106984,0.6,3.175356362,6,6
3/23/2025 7:00,54.5,63,0,0,0,0,13.5,100,6.110391093220194,0.6,3.666234655932117,7,6
3/23/2025 8:00,50.5,70,0,0,0,0,7.7,95,8.021774870276317,1.15,4.813064922165791,8,6
3/23/2025 9:00,46.5,83,0,0,0,0,6.3,62,11.871505109360974,1.15,7.122903065616584,9,6
3/23/2025 10:00,42.8,92,0,0,0,0,8.4,100,18.34684419,1.15,11.00810651635368,10,6
3/23/2025 11:00,43.9,85,0,0,0,0,8.4,98,16.82858673,1.15,10.09715203621068,11,6
3/23/2025 12:00,45.2,79,0,0,0,0,5.4,100,16.062174828814168,1.15,9.637304897,12,6
3/23/2025 13:00,44.7,80,0,0,0,0,5.7,100,14.528273421450717,1.15,8.716964052870429,13,6
3/23/2025 14:00,44.1,80,0,0,0,0,5.2,100,16.079686878273638,1.15,9.647812127,14,6
